company_name,business_type,address,city,phone,email,website,gbp_url,google_rating,review_count,years_in_business,employee_count,categories,facebook,instagram,linkedin,recent_reviews,growth_signals,tech_stack,place_id,icp_score,date_collected,qualification_signals,twitter,data_source,search_location
Carver County Detailing & Spa,auto detailing,"983 Bavaria Hills Cir, Chaska, MN 55318",,+1612-644-7030,,,https://www.google.com/maps/place/?q=place_id:ChIJGam_QgAF9ocRm7T_iD1p-I8,5.0,15.0,,,,,,,,,,,40.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
C&H Auto Detailing,auto detailing,"12375 Zinran Ave #2, Savage, MN 55378",,+1763-353-5457,,https://www.chautodetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJl04np1pndCERyJsoDzojoAg,5.0,109.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Paradise Flex Service Car Wash & Detail Center,auto detailing,"10820 Bush Lake Rd, Bloomington, MN 55438",,+1952-944-9033,,https://www.paradisecarwash.com,https://www.google.com/maps/place/?q=place_id:ChIJkXmiuCkj9ocR-r2KTX_mrvQ,4.0,387.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Shark detailing,auto detailing,"York Ave S, Edina, MN 55435",,+1612-237-1808,,https://sharkdetailmn.com,https://www.google.com/maps/place/?q=place_id:ChIJzWG5sOkxuE0R1Y2LmE01POw,5.0,19.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Youngstedts Excelsior Car Wash & Detail Center,auto detailing,"675 MN-7, Excelsior, MN 55331",,+1952-224-4141,,https://youngstedts.com,https://www.google.com/maps/place/?q=place_id:ChIJlRbue-cc9ocRMappm8ZoTPo,3.8,117.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
The Detail Spa MN,auto detailing,"9013 Penn Ave S Suite B, Bloomington, MN 55431",,+1952-356-5470,,,https://www.google.com/maps/place/?q=place_id:ChIJydy2UCsl9ocRE-sfJboLzHk,5.0,4.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
jautodetail,auto detailing,"6801 W 106th St, Bloomington, MN 55438",,+1612-281-8259,,https://jautodetail.com,https://www.google.com/maps/place/?q=place_id:ChIJARWTOboj9ocR_KEtl9_99TI,5.0,10.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Steeze Autostyling,auto detailing,"1450 Park Ct, Chanhassen, MN 55317",,+1763-516-7562,,https://www.steezeautostyling.com,https://www.google.com/maps/place/?q=place_id:ChIJxRuuXU0-s1IR9NBfvhh54U4,4.7,150.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Yedi Detailing,auto detailing,"8310 Pillsbury Ave S, Bloomington, MN 55420",,+1612-433-8408,,https://yedidetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJtXJviLwZ9ocRbosm-BQWGX8,5.0,121.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Auto detail me LLC.,auto detailing,"6284 County Rd 101, Shakopee, MN 55379",,+1952-923-6079,,,https://www.google.com/maps/place/?q=place_id:ChIJ92cqJzI99ocRsiqCwKarLVI,5.0,7.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Doctor Detail LLC,auto detailing,"1959 Shawnee Rd #125, Eagan, MN 55122",,+1651-888-8496,,https://www.doctordetailllc.com,https://www.google.com/maps/place/?q=place_id:ChIJ69pMJVcHLysRuCekfRXFAHQ,4.7,151.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
JoeyClean-Premium Auto Detailing Service,auto detailing,"1959 Shawnee Rd Suite 135, Eagan, MN 55122",,+1612-327-8586,,https://joeyclean.com,https://www.google.com/maps/place/?q=place_id:ChIJ3XaqWbgn9ocRQjgDDezDucQ,5.0,98.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
The Josh Wash,auto detailing,"9200 5th Ave S, Bloomington, MN 55420",,+1612-849-4823,,https://thejoshwash.com,https://www.google.com/maps/place/?q=place_id:ChIJD00iu3ol9ocRoNjFW6B7_aM,5.0,123.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Dirty Deeds Home and Auto Detailing,auto detailing,,,+1218-232-2647,,,https://www.google.com/maps/place/?q=place_id:ChIJd9uC890F9ocRDXuvPu2i-30,5.0,2.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Quality Auto Detailing PS7,auto detailing,"1125 Cliff Rd E, Burnsville, MN 55337",,+1952-923-3403,,https://www.ps7autodetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJR8rT-wdL9ocRaWDBbv_8yk0,4.9,69.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Prolific Detail,auto detailing,"5123 W 98th St, Bloomington, MN 55437",,+1612-441-0018,,,https://www.google.com/maps/place/?q=place_id:ChIJWdRLrHEj9ocRWLN43WGgsI8,5.0,5.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Primeautodetailing,auto detailing,"2510 Queen Ave, Shakopee, MN 55379",,+1952-333-5772,,,https://www.google.com/maps/place/?q=place_id:ChIJ-yMOH84X9ocRRNkyaDXDt9E,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
King Of Detailing,auto detailing,"11940 12th Ave S, Burnsville, MN 55337",,+1651-243-1126,,https://kingofdetail.com,https://www.google.com/maps/place/?q=place_id:ChIJzddteqg79ocRV_gicFVqWKI,5.0,40.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Gali’s Detailing LLC,auto detailing,"148 Sommerville St S, Shakopee, MN 55379",,+1612-940-2430,,https://www.facebook.com,https://www.google.com/maps/place/?q=place_id:ChIJ-5HAZwAb9ocRilpg7WXwuiY,5.0,3.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
"EP Auto, Tire & Glass",auto detailing,"13600 County Rd 62, Minnetonka, MN 55345",,+1952-888-9900,,https://lamettrysautotech.com,https://www.google.com/maps/place/?q=place_id:ChIJsf7QEOwf9ocRAWx0-2EDhbE,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
midwest detailing services,auto detailing,"5505 123rd St W shop 450, Savage, MN 55378",,+1612-275-2895,,,https://www.google.com/maps/place/?q=place_id:ChIJv4fBZzc99ocRRlJU7w5gVO0,5.0,2.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Gali Detail Twin Cities Llc,auto detailing,"1384 Maras St, Shakopee, MN 55379",,+1612-388-5472,,https://www.facebook.com,https://www.google.com/maps/place/?q=place_id:ChIJy3NSu8499ocR1h3qKI8ajF4,3.0,2.0,,,,,,,,,,,20.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Hunt Auto Spa,auto detailing,,,+1952-465-8214,,https://www.huntautospa.com,https://www.google.com/maps/place/?q=place_id:ChIJxSUwkasBlCMRZvdTNyZkIDg,4.7,23.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
The King Amorous Auto Detail,auto detailing,"1000 W 94th St, Bloomington, MN 55420",,+1612-998-3954,,,https://www.google.com/maps/place/?q=place_id:ChIJp17I01El9ocR__fMwCAGGVw,5.0,5.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Paradise Express Car Wash & Detail Center,auto detailing,"9201 Lyndale Ave S, Minneapolis, MN 55420",,+1952-888-5388,,https://www.paradisecarwash.com,https://www.google.com/maps/place/?q=place_id:ChIJ53Cpuwgl9ocR_76Vk6Pr6Yc,3.6,550.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
"LaMettry's Collision, Inc. of Minnetonka",auto detailing,"13600 County Rd 62, Minnetonka, MN 55345",,+1952-400-0131,,https://www.lamettrys.com,https://www.google.com/maps/place/?q=place_id:ChIJSVFGLF0f9ocRfeb8PsYdUH4,4.9,747.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
P&L Automotive,auto detailing,"5625 W 78th St, Edina, MN 55439",,+1952-941-0888,,https://www.pandlauto.com,https://www.google.com/maps/place/?q=place_id:ChIJARiY0cUj9ocROtxZrP6QX5k,4.2,351.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Top Gun Auto Detail and Reconditioning,auto detailing,"24365 Smithtown Rd, Excelsior, MN 55331",,+1612-384-0333,,,https://www.google.com/maps/place/?q=place_id:ChIJF47s4y4D9ocRzHXQyvnnVs8,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Starlight Mobile Detailing,auto detailing,"6840 Pinnacle Way, Mound, MN 55364",,+1612-715-6200,,https://starlightmdetailin.wixsite.com,https://www.google.com/maps/place/?q=place_id:ChIJRZq1Wi8D9ocRs3u5QU9Vv6c,2.3,3.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
A-1 Detail,auto detailing,"7361 Hwy 13 W, Savage, MN 55378",,+1651-321-8323,,,https://www.google.com/maps/place/?q=place_id:ChIJjSflH6099ocRVPQu2WZJbKQ,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
R&T Auto Spa,auto detailing,,,+1952-353-3597,,https://www.rtautospa.com,https://www.google.com/maps/place/?q=place_id:ChIJMXg1y-kf9ocRlgyzB29ZrYg,4.9,35.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
A.T. Auto Detail,auto detailing,"12515 Pennsylvania Ave S Suite 5, Savage, MN 55378",,+1952-649-5538,,https://www.vagaro.com,https://www.google.com/maps/place/?q=place_id:ChIJByuppfE99ocRrTJXQ82AVVY,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Bubbles Detailing,auto detailing,"MN-7, Shorewood, MN 55331",,+1612-968-9699,,,https://www.google.com/maps/place/?q=place_id:ChIJv0GK6Dgd9ocR-ih5VOGkG7U,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
A&J Detailing,auto detailing,,,+1612-508-7711,,,https://www.google.com/maps/place/?q=place_id:ChIJaSq6MCwb9ocR34Tnt8RLCjM,4.9,31.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
All Season Auto Detailing,auto detailing,"8608 Crest Rd, Bloomington, MN 55425",,+1612-207-5348,,https://allseasonautodetail.com,https://www.google.com/maps/place/?q=place_id:ChIJ__-DzH0v9ocRjh6r9ifYx3g,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Xclusive Auto Detailing,auto detailing,,,+1763-288-3269,,https://xclusiveautodetail.godaddysites.com,https://www.google.com/maps/place/?q=place_id:ChIJE9HwdT4aK4QR6K1wPsfe9NY,4.7,53.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Cooler in the Shade,auto detailing,"9737 Humboldt Ave S, Bloomington, MN 55431",,+1952-250-9949,,https://coolerintheshade.org,https://www.google.com/maps/place/?q=place_id:ChIJsf-RmKE69ocRW0d4W2LttGk,4.6,61.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Youngstedts Eden Prairie Tire & Auto Service,auto detailing,"595 Prairie Center Dr, Eden Prairie, MN 55344",,+1952-941-8551,,https://youngstedts.com,https://www.google.com/maps/place/?q=place_id:ChIJTSLnPJcY9ocRIqbf2lu6goo,4.3,350.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Youngstedts Chanhassen Tire & Auto Service,auto detailing,"50 Lake Dr E, Chanhassen, MN 55317",,+1952-975-0076,,https://youngstedts.com,https://www.google.com/maps/place/?q=place_id:ChIJa6BbopIb9ocRjsZpu80tnOU,4.6,371.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Gleam Worx Auto Detailing,auto detailing,,,+1612-438-9571,,https://www.instagram.com,https://www.google.com/maps/place/?q=place_id:ChIJDQp0kR3MOyARaC4v4rdZTuk,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
AURA Auto Detailing,auto detailing,,,+1952-994-6655,,https://www.auraautodetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJHesZIi0yPKMR2iECo6TQC2M,5.0,14.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Max Detail,auto detailing,,,+1952-288-6769,,,https://www.google.com/maps/place/?q=place_id:ChIJOYH4Rk3FQokR_jd2ZRWDtpg,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Losic Detailing,auto detailing,,,+1763-209-7973,,https://sites.google.com,https://www.google.com/maps/place/?q=place_id:ChIJUbl10XLj0qsRv-U8M2gMahw,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Quality Auto Detailing,auto detailing,,,+1612-309-6895,,https://cardetailingmn.com,https://www.google.com/maps/place/?q=place_id:ChIJvbdo73Qj9ocRNe90O9P_Gus,5.0,1.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Eden Prairie Collision,auto detailing,"14560 Martin Dr, Eden Prairie, MN 55344",,+1952-974-2070,,https://www.ep-collision.com,https://www.google.com/maps/place/?q=place_id:ChIJ8_EIeCgZ9ocRpm820G3W_U8,4.6,48.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
"LaMettry's Collision, Inc. of Eden Prairie",auto detailing,"11903 Valley View Rd, Eden Prairie, MN 55344",,+1952-941-5586,,,https://www.google.com/maps/place/?q=place_id:ChIJZ7xj6bEY9ocRXNFn7ZQtn7g,4.7,1120.0,,,,,,,,,,,70.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
SupremePolish Auto Detailing,auto detailing,,,+1952-686-6406,,https://www.facebook.com,https://www.google.com/maps/place/?q=place_id:ChIJF6x43b59agkR-CEeBJAnZkU,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Turbo Detailers,auto detailing,,,+1952-843-8511,,https://turbodetailers.com,https://www.google.com/maps/place/?q=place_id:ChIJo4zJy8zS6mkRQtET0nOA_gc,5.0,4.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Former Glory Detailing,auto detailing,,,+1612-323-2226,,https://formerglorydetailing.com,https://www.google.com/maps/place/?q=place_id:ChIJSZkVfgTaAW0RGKjZO6bXuWw,5.0,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
"MG Detailing, LLC",auto detailing,,,+1612-823-8584,,,https://www.google.com/maps/place/?q=place_id:ChIJY15QWResGKURXW5MLtEoM8E,5.0,9.0,,,,,,,,,,,35.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Clean Machine Detailing,auto detailing,,,+1612-440-9933,,https://cleanmachinedetailing.square.site,https://www.google.com/maps/place/?q=place_id:ChIJm5Og5RTAsKMRoFkYDFvRPG8,4.5,2.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Mister Moto,auto detailing,,,+1612-636-0556,,https://book.squareup.com,https://www.google.com/maps/place/?q=place_id:ChIJXS1hnhgGfYMRamEUDKqNAaw,5.0,19.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Minnesota’s Mobile detailing,auto detailing,,,+1952-500-1222,,https://mnmobiledetail.wixsite.com,https://www.google.com/maps/place/?q=place_id:ChIJ-7yui4Qn9ocReyiAo1FCbXw,5.0,13.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
OCTA Detailing,auto detailing,,,+1612-594-0120,,https://www.octadetailingmn.com,https://www.google.com/maps/place/?q=place_id:ChIJ4ZuLoIHg9AwRYBcnf3KkDIE,5.0,5.0,,,,,,,,,,,50.0,2025-10-12,,,DataForSEO Google Maps SERP,"Eden Prairie,Minnesota,United States"
Protective Solutions MN,auto detailing,"545 Tamarack Ave, Long Lake, MN 55356",,+1952-826-9983,,https://protectivesolutionsmn.com,https://www.google.com/maps/place/?q=place_id:ChIJdZon9k9Ns1IRRiGk2Qgyhnc,5.0,19.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Crew Carwash,auto detailing,"1405 Wayzata Blvd, Wayzata, MN 55391",,+1952-960-8980,,https://crewcarwash.com,https://www.google.com/maps/place/?q=place_id:ChIJazCQ6vdLs1IRu2Bgr3miEMo,4.1,101.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
WaterWerks Car Wash,auto detailing,"901 Louisiana Ave S, Golden Valley, MN 55426",,+1763-544-9700,,https://www.waterwerkscarwash.com,https://www.google.com/maps/place/?q=place_id:ChIJl1396Og0s1IRSIrnIcfiTaw,4.4,1236.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Youngstedts Wayzata Tire & Auto Service,auto detailing,"15320 Wayzata Blvd, Wayzata, MN 55391",,+1952-473-2579,,https://youngstedts.com,https://www.google.com/maps/place/?q=place_id:ChIJ6XLfvxBLs1IRv3OSXsr8xJU,4.4,240.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Lakeland Mobile Detailing,auto detailing,,,+1952-250-4412,,,https://www.google.com/maps/place/?q=place_id:ChIJHz4kFg2RdUQR3y1dyapKu3k,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Wayzata Auto Center Collision Repair,auto detailing,"1755 Wayzata Blvd E, Wayzata, MN 55391",,+1952-214-2034,,https://www.wayzataautocentercollisionrepair.com,https://www.google.com/maps/place/?q=place_id:ChIJhTdBEn1Ls1IRO7rrKklPQe4,4.2,164.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Vi-Clean,auto detailing,,,+1612-396-0448,,https://vi-clean.com,https://www.google.com/maps/place/?q=place_id:ChIJa71zmP9ZX2AR3pYq7zUEsLo,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Ford Service Center,auto detailing,"13400 Wayzata Blvd, Minnetonka, MN 55305",,+1763-765-1808,,https://www.minnetonkaford.com,https://www.google.com/maps/place/?q=place_id:ChIJr9l5p39Ls1IR3f9SFHgLcdg,4.8,2928.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Sears Imported Autos Service Center,auto detailing,"13500 Wayzata Blvd, Minnetonka, MN 55305",,+1952-512-6550,,https://www.searsimports.com,https://www.google.com/maps/place/?q=place_id:ChIJY4nngtFLs1IRvOcXII5kqbQ,4.4,40.0,,,,,,,,,,,55.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Minnetonka Mazda Service Center,auto detailing,"13700 Wayzata Blvd, Minnetonka, MN 55305",,+1763-765-1809,,https://www.morriesmazda.com,https://www.google.com/maps/place/?q=place_id:ChIJ0WSfUO9Ks1IR2P693e1LWtc,4.8,2456.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Saf Detailing,auto detailing,,,+1763-412-8333,,,https://www.google.com/maps/place/?q=place_id:ChIJXYs0cPZJDKYRWhAkWJM0_Jg,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
229 Detailing,auto detailing,,,+1612-910-5751,,https://www.229detailing.com,https://www.google.com/maps/place/?q=place_id:ChIJXTc7_Tc9k28RJf9V33CYdKQ,,0.0,,,,,,,,,,,15.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Lakeview_detail_co,auto detailing,,,+1763-321-1997,,,https://www.google.com/maps/place/?q=place_id:ChIJn5Gxn9AfK68RlY7Q4dVe1fk,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Drip Detailing Mobile Services,auto detailing,,,+1612-505-8057,,,https://www.google.com/maps/place/?q=place_id:ChIJxUFYCkSQZYkRQxN3aDfy4fY,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Glam Auto Detailing,auto detailing,,,+1612-245-0116,,,https://www.google.com/maps/place/?q=place_id:ChIJO2-b1Hs6lggRCISHJ0Wi8w0,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Chevrolet of Wayzata,auto detailing,"16200 Wayzata Blvd, Wayzata, MN 55391",,+1952-213-2315,,https://www.chevroletofwayzata.com,https://www.google.com/maps/place/?q=place_id:ChIJOZIgw2xLs1IRHWuDczcMaaI,4.5,3158.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Nelson’s Lakeside Auto,auto detailing,"3644 County Rd 101 S, Wayzata, MN 55391",,+1952-920-6775,,https://www.nelsonsrepair.com,https://www.google.com/maps/place/?q=place_id:ChIJ77yLc9Yd9ocROE3Zh13eE9I,4.9,68.0,,,,,,,,,,,75.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Clean Cabin,auto detailing,,,+1612-517-7246,,,https://www.google.com/maps/place/?q=place_id:ChIJuzjlp8YXAKkRZv5U59gNDss,,0.0,,,,,,,,,,,0.0,2025-10-12,,,DataForSEO Google Maps SERP,"Wayzata,Minnesota,United States"
Luther Automotive Performance Studio,auto detailing,"499 Mainstreet, Hopkins, MN 55343",,+1763-331-6090,,https://www.autoperformancestudio.com,https://www.google.com/maps/place/?q=place_id:ChIJD14V6zsg9ocRnHvWwN4leZA,4.4,93.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minnetonka,Minnesota,United States"
Baker Road Automotive,auto detailing,"13125 Excelsior Blvd, Minnetonka, MN 55343",,+1952-935-9777,,https://bakerroadautomotive.com,https://www.google.com/maps/place/?q=place_id:ChIJ5ZsEKqQf9ocR8gH5m0y_EX8,4.9,124.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minnetonka,Minnesota,United States"
Youngstedts Minnetonka Tire & Auto Service,auto detailing,"14950 MN-7, Minnetonka, MN 55345",,+1952-933-7177,,https://youngstedts.com,https://www.google.com/maps/place/?q=place_id:ChIJXefDgU8e9ocR3CuEBsjUUJg,4.6,213.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minnetonka,Minnesota,United States"
Wash Me Self-Serve Car Wash,auto detailing,"8940 Excelsior Blvd, Hopkins, MN 55343",,+1763-445-9854,,https://www.washme.net,https://www.google.com/maps/place/?q=place_id:ChIJ-71wQ0Qg9ocRXPkvcCrT-tM,3.7,372.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minnetonka,Minnesota,United States"
SkipChips,auto detailing,"11524 K-Tel Dr, Minnetonka, MN 55343",,+1952-401-4547,,https://www.skipchips.com,https://www.google.com/maps/place/?q=place_id:ChIJF4eHWYIf9ocRYa_uLUePSPA,4.8,44.0,,,,,,,,,,,65.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minnetonka,Minnesota,United States"
Dale Feste Automotive,auto detailing,"1801 Mainstreet, Hopkins, MN 55343",,+1952-938-9808,,https://dalefesteautomotive.com,https://www.google.com/maps/place/?q=place_id:ChIJs3BPaokf9ocROa0cgQBVDmA,4.9,336.0,,,,,,,,,,,85.0,2025-10-12,,,DataForSEO Google Maps SERP,"Minnetonka,Minnesota,United States"
